,predict price=100,real price=100
911,predict price=3.45548254922e-10,real price=235.753138815,predict ret=-0.0270865,real ret=0.0134159
912,predict price=3.35017765208e-10,real price=234.878217509,predict ret=-0.0304747,real ret=-0.00371118
913,predict price=3.24300669503e-10,real price=234.899063212,predict ret=-0.0319896,real ret=8.87511e-05
914,predict price=3.11437015683e-10,real price=229.769662984,predict ret=-0.0396658,real ret=-0.0218366
915,predict price=3.06546660569e-10,real price=232.051163112,predict ret=-0.0157025,real ret=0.00992951
916,predict price=2.96981189957e-10,real price=229.629702295,predict ret=-0.031204,real ret=-0.010435
917,predict price=2.87249294365e-10,real price=227.373419686,predict ret=-0.0327694,real ret=-0.00982574
918,predict price=2.78891836704e-10,real price=224.375089691,predict ret=-0.0290948,real ret=-0.0131868
919,predict price=2.72353212674e-10,real price=226.541846332,predict ret=-0.023445,real ret=0.00965685
920,predict price=2.61172695757e-10,real price=222.453350414,predict ret=-0.0410515,real ret=-0.0180474
921,predict price=2.54530561018e-10,real price=218.712858396,predict ret=-0.025432,real ret=-0.0168147
922,predict price=2.50673873212e-10,real price=224.414664045,predict ret=-0.0151522,real ret=0.0260698
923,predict price=2.43098380343e-10,real price=227.99177262,predict ret=-0.0302205,real ret=0.0159397
924,predict price=2.35066631248e-10,real price=223.671213352,predict ret=-0.0330391,real ret=-0.0189505
925,predict price=2.27185251532e-10,real price=222.837385247,predict ret=-0.0335283,real ret=-0.00372792
926,predict price=2.21054062362e-10,real price=222.491981609,predict ret=-0.0269876,real ret=-0.00155003
927,predict price=2.15548102406e-10,real price=222.334718495,predict ret=-0.0249078,real ret=-0.000706826
928,predict price=2.10538519595e-10,real price=223.617373473,predict ret=-0.0232411,real ret=0.00576903
929,predict price=2.05795570534e-10,real price=224.223831584,predict ret=-0.0225277,real ret=0.00271203
